HR,day,time
63.0,2,01:17:13
62.0,2,01:17:14
62.0,2,01:17:15
62.0,2,01:17:16
62.0,2,01:17:23
62.0,2,01:17:24
62.0,2,01:17:25
61.0,2,01:17:26
62.0,2,01:17:27
62.0,2,01:17:28
62.0,2,01:17:29
62.0,2,01:17:30
63.0,2,01:17:31
63.0,2,01:17:32
63.0,2,01:17:33
63.0,2,01:17:34
64.0,2,01:17:35
63.0,2,01:17:36
62.0,2,01:17:37
62.0,2,01:17:38
63.0,2,01:17:39
62.0,2,01:17:40
62.0,2,01:17:41
62.0,2,01:17:42
61.0,2,01:17:43
61.0,2,01:17:44
61.0,2,01:17:45
61.0,2,01:17:46
61.0,2,01:17:47
61.0,2,01:17:48
60.0,2,01:17:49
60.0,2,01:17:56
60.0,2,01:17:57
60.0,2,01:17:58
60.0,2,01:17:59
60.0,2,01:18:00
61.0,2,01:18:01
61.0,2,01:18:02
61.0,2,01:18:03
62.0,2,01:18:04
62.0,2,01:18:05
62.0,2,01:18:06
62.0,2,01:18:07
62.0,2,01:18:08
62.0,2,01:18:09
62.0,2,01:18:10
62.0,2,01:18:11
62.0,2,01:18:12
63.0,2,01:18:13
63.0,2,01:18:14
63.0,2,01:18:15
63.0,2,01:18:16
63.0,2,01:18:17
63.0,2,01:18:18
63.0,2,01:18:19
63.0,2,01:18:20
63.0,2,01:18:21
63.0,2,01:18:22
63.0,2,01:18:29
64.0,2,01:18:30
64.0,2,01:18:31
63.0,2,01:18:32
63.0,2,01:18:33
62.0,2,01:18:34
62.0,2,01:18:35
62.0,2,01:18:36
62.0,2,01:18:37
62.0,2,01:18:38
62.0,2,01:18:39
62.0,2,01:18:40
